Format,2.0A,
Memory Length,5000,Memory Length,1000,
Trigger Level,2.96mV,Trigger Level,0.000E+00,
Source,CH1,Source,FFT,
Label, ,Label, ,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Units,V,Vertical Units,dB,
Vertical Scale,1.000E-01,Vertical Scale,2.000E+01,
Vertical Position,8.800E-02,Vertical Position,0.000000E+00Div,
Horizontal Units,S,Horizontal Units,Hz,
Horizontal Scale,1.000E+00,Horizontal Scale,125Hz,
Horizontal Position,0.000E+00,Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,Horizontal Mode,Roll Mode,
Sampling Period,2.000E-03,Sampling Period,1.250E+00,
Firmware,V1.18,Firmware,V1.18,
Time,04-Jun-15 22:05:00,Time,04-Jun-15 22:05:00,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-4.526000e+00,-0.016000,2.962500e+02,-72.800003,
-4.524000e+00,-0.008000,2.975000e+02,-77.599998,
-4.522000e+00,-0.020000,2.987500e+02,-78.400002,
-4.520000e+00,-0.012000,3.000000e+02,-80.800003,
-4.518000e+00,-0.020000,3.012500e+02,-96.800003,
-4.516000e+00,-0.012000,3.025000e+02,-77.599998,
-4.514000e+00,-0.020000,3.037500e+02,-81.599998,
-4.512000e+00,-0.012000,3.050000e+02,-84.000000,
-4.510000e+00,-0.020000,3.062500e+02,-76.800003,
-4.508000e+00,-0.016000,3.075000e+02,-77.599998,
-4.506000e+00,-0.024000,3.087500e+02,-83.199997,
-4.504000e+00,-0.012000,3.100000e+02,-78.400002,
-4.502000e+00,-0.024000,3.112500e+02,-76.800003,
-4.500000e+00,-0.016000,3.125000e+02,-83.199997,
-4.498000e+00,-0.028000,3.137500e+02,-76.000000,
-4.496000e+00,-0.016000,3.150000e+02,-85.599998,
-4.494000e+00,-0.028000,3.162500e+02,-80.000000,
-4.492000e+00,-0.020000,3.175000e+02,-78.400002,
-4.490000e+00,-0.028000,3.187500e+02,-84.000000,
-4.488000e+00,-0.020000,3.200000e+02,-95.199997,
-4.486000e+00,-0.028000,3.212500e+02,-80.800003,
-4.484000e+00,-0.020000,3.225000e+02,-82.400002,
-4.482000e+00,-0.032000,3.237500e+02,-84.800003,
-4.480000e+00,-0.020000,3.250000e+02,-95.199997,
-4.478000e+00,-0.028000,3.262500e+02,-82.400002,
-4.476000e+00,-0.024000,3.275000e+02,-79.199997,
-4.474000e+00,-0.028000,3.287500e+02,-80.000000,
-4.472000e+00,-0.024000,3.300000e+02,-78.400002,
-4.470000e+00,-0.032000,3.312500e+02,-82.400002,
-4.468000e+00,-0.024000,3.325000e+02,-85.599998,
-4.466000e+00,-0.032000,3.337500e+02,-81.599998,
-4.464000e+00,-0.024000,3.350000e+02,-79.199997,
-4.462000e+00,-0.032000,3.362500e+02,-91.199997,
-4.460000e+00,-0.024000,3.375000e+02,-77.599998,
-4.458000e+00,-0.032000,3.387500e+02,-76.800003,
-4.456000e+00,-0.024000,3.400000e+02,-80.800003,
-4.454000e+00,-0.032000,3.412500e+02,-84.800003,
-4.452000e+00,-0.024000,3.425000e+02,-88.000000,
-4.450000e+00,-0.032000,3.437500e+02,-76.000000,
-4.448000e+00,-0.036000,3.450000e+02,-84.800003,
-4.446000e+00,-0.024000,3.462500e+02,-76.800003,
-4.444000e+00,-0.024000,3.475000e+02,-78.400002,
-4.442000e+00,-0.040000,3.487500e+02,-95.199997,
-4.440000e+00,-0.028000,3.500000e+02,-79.199997,
-4.438000e+00,-0.036000,3.512500e+02,-92.000000,
-4.436000e+00,-0.028000,3.525000e+02,-79.199997,
-4.434000e+00,-0.032000,3.537500e+02,-102.400002,
-4.432000e+00,-0.028000,3.550000e+02,-82.400002,
-4.430000e+00,-0.036000,3.562500e+02,-76.000000,
-4.428000e+00,-0.028000,3.575000e+02,-94.400002,
-4.426000e+00,-0.040000,3.587500e+02,-78.400002,
-4.424000e+00,-0.028000,3.600000e+02,-74.400002,
-4.422000e+00,-0.036000,3.612500e+02,-76.800003,
-4.420000e+00,-0.028000,3.625000e+02,-79.199997,
-4.418000e+00,-0.036000,3.637500e+02,-92.000000,
-4.416000e+00,-0.024000,3.650000e+02,-92.000000,
-4.414000e+00,-0.036000,3.662500e+02,-79.199997,
-4.412000e+00,-0.024000,3.675000e+02,-82.400002,
-4.410000e+00,-0.036000,3.687500e+02,-87.199997,
-4.408000e+00,-0.028000,3.700000e+02,-96.800003,
-4.406000e+00,-0.036000,3.712500e+02,-78.400002,
-4.404000e+00,-0.028000,3.725000e+02,-77.599998,
-4.402000e+00,-0.036000,3.737500e+02,-77.599998,
-4.400000e+00,-0.028000,3.750000e+02,-95.199997,
-4.398000e+00,-0.044000,3.762500e+02,-79.199997,
-4.396000e+00,-0.028000,3.775000e+02,-78.400002,
-4.394000e+00,-0.040000,3.787500e+02,-84.000000,
-4.392000e+00,-0.028000,3.800000e+02,-80.800003,
-4.390000e+00,-0.036000,3.812500e+02,-81.599998,
-4.388000e+00,-0.028000,3.825000e+02,-91.199997,
-4.386000e+00,-0.036000,3.837500e+02,-84.800003,
-4.384000e+00,-0.028000,3.850000e+02,-76.800003,
-4.382000e+00,-0.036000,3.862500e+02,-80.800003,
-4.380000e+00,-0.028000,3.875000e+02,-100.800003,
-4.378000e+00,-0.040000,3.887500e+02,-84.000000,
-4.376000e+00,-0.028000,3.900000e+02,-92.800003,
-4.374000e+00,-0.036000,3.912500e+02,-78.400002,
-4.372000e+00,-0.028000,3.925000e+02,-89.599998,
-4.370000e+00,-0.040000,3.937500e+02,-81.599998,
-4.368000e+00,-0.028000,3.950000e+02,-78.400002,
-4.366000e+00,-0.040000,3.962500e+02,-78.400002,
-4.364000e+00,-0.028000,3.975000e+02,-83.199997,
-4.362000e+00,-0.036000,3.987500e+02,-78.400002,
-4.360000e+00,-0.028000,4.000000e+02,-78.400002,
-4.358000e+00,-0.036000,4.012500e+02,-84.000000,
-4.356000e+00,-0.028000,4.025000e+02,-83.199997,
-4.354000e+00,-0.036000,4.037500e+02,-75.199997,
-4.352000e+00,-0.028000,4.050000e+02,-89.599998,
-4.350000e+00,-0.040000,4.062500e+02,-102.400002,
-4.348000e+00,-0.028000,4.075000e+02,-84.000000,
-4.346000e+00,-0.036000,4.087500e+02,-80.000000,
-4.344000e+00,-0.028000,4.100000e+02,-86.400002,
-4.342000e+00,-0.036000,4.112500e+02,-80.800003,
-4.340000e+00,-0.028000,4.125000e+02,-71.199997,
-4.338000e+00,-0.036000,4.137500e+02,-82.400002,
-4.336000e+00,-0.024000,4.150000e+02,-76.800003,
-4.334000e+00,-0.036000,4.162500e+02,-85.599998,
-4.332000e+00,-0.028000,4.175000e+02,-75.199997,
-4.330000e+00,-0.036000,4.187500e+02,-80.800003,
-4.328000e+00,-0.024000,4.200000e+02,-84.000000,
-4.326000e+00,-0.036000,4.212500e+02,-82.400002,
-4.324000e+00,-0.024000,4.225000e+02,-81.599998,
-4.322000e+00,-0.032000,4.237500e+02,-76.000000,
-4.320000e+00,-0.024000,4.250000e+02,-76.800003,
-4.318000e+00,-0.036000,4.262500e+02,-81.599998,
-4.316000e+00,-0.024000,4.275000e+02,-83.199997,
-4.314000e+00,-0.032000,4.287500e+02,-76.800003,
-4.312000e+00,-0.020000,4.300000e+02,-80.000000,
-4.310000e+00,-0.032000,4.312500e+02,-87.199997,
-4.308000e+00,-0.024000,4.325000e+02,-80.000000,
-4.306000e+00,-0.032000,4.337500e+02,-76.000000,
-4.304000e+00,-0.024000,4.350000e+02,-78.400002,
-4.302000e+00,-0.028000,4.362500e+02,-76.800003,
-4.300000e+00,-0.032000,4.375000e+02,-85.599998,
-4.298000e+00,-0.020000,4.387500e+02,-83.199997,
-4.296000e+00,-0.020000,4.400000e+02,-80.000000,
-4.294000e+00,-0.032000,4.412500e+02,-76.800003,
-4.292000e+00,-0.020000,4.425000e+02,-78.400002,
-4.290000e+00,-0.028000,4.437500e+02,-80.000000,
-4.288000e+00,-0.020000,4.450000e+02,-98.400002,
-4.286000e+00,-0.028000,4.462500e+02,-84.000000,
-4.284000e+00,-0.032000,4.475000e+02,-78.400002,
-4.282000e+00,-0.020000,4.487500e+02,-76.800003,
-4.280000e+00,-0.020000,4.500000e+02,-92.800003,
-4.278000e+00,-0.028000,4.512500e+02,-72.000000,
-4.276000e+00,-0.020000,4.525000e+02,-80.000000,
-4.274000e+00,-0.028000,4.537500e+02,-80.000000,
-4.272000e+00,-0.016000,4.550000e+02,-72.800003,
-4.270000e+00,-0.028000,4.562500e+02,-80.800003,
-4.268000e+00,-0.016000,4.575000e+02,-81.599998,
-4.266000e+00,-0.032000,4.587500e+02,-81.599998,
-4.264000e+00,-0.020000,4.600000e+02,-76.000000,
-4.262000e+00,-0.028000,4.612500e+02,-75.199997,
-4.260000e+00,-0.020000,4.625000e+02,-81.599998,
-4.258000e+00,-0.028000,4.637500e+02,-78.400002,
-4.256000e+00,-0.016000,4.650000e+02,-77.599998,
-4.254000e+00,-0.024000,4.662500e+02,-80.000000,
-4.252000e+00,-0.016000,4.675000e+02,-87.199997,
-4.250000e+00,-0.028000,4.687500e+02,-80.800003,
-4.248000e+00,-0.016000,4.700000e+02,-80.800003,
-4.246000e+00,-0.024000,4.712500e+02,-74.400002,
-4.244000e+00,-0.016000,4.725000e+02,-80.000000,
-4.242000e+00,-0.028000,4.737500e+02,-76.800003,
-4.240000e+00,-0.016000,4.750000e+02,-96.800003,
-4.238000e+00,-0.024000,4.762500e+02,-79.199997,
-4.236000e+00,-0.016000,4.775000e+02,-83.199997,
-4.234000e+00,-0.024000,4.787500e+02,-76.800003,
-4.232000e+00,-0.016000,4.800000e+02,-76.000000,
-4.230000e+00,-0.024000,4.812500e+02,-95.199997,
-4.228000e+00,-0.016000,4.825000e+02,-77.599998,
